surface,tax,abundance,abundance_rank,var,var_rank
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella,0.00633866865653591,24,0.000105199817323468,35
door,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus,0.00803210234130333,20,0.000103339410897001,36
door,sk__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora,0.00120102838506915,83,8.96422975843686e-05,37
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas,0.00138365003164118,73,8.93497724375734e-05,38
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,0.00935528905145981,16,8.93390935961866e-05,39
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus,0.00113138364901879,85,8.65942143257903e-05,40
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea,0.00256350181751216,45,8.65611949871861e-05,41
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,0.00395368097242023,34,7.98132736240155e-05,42
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium,0.00461132209071643,29,7.89041051455585e-05,43
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium,0.00522005797691193,27,7.20031503318531e-05,44
door,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0.00670366078463275,23,7.17735367391723e-05,45
door,sk__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium,0.00163436424398406,62,7.0865722728142e-05,46
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces,0.00431108221022131,32,6.9042496847156e-05,47
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium,0.00191440940601944,53,4.94176343174962e-05,48
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium,0.00247512659173375,47,4.80580477988554e-05,49
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus,0.000566130957167708,129,4.75356925648806e-05,50
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium,0.00163618069733576,61,4.03374781899773e-05,51
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus,0.000929465036781275,91,3.83784719360826e-05,52
door,sk__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella,0.00198567251539431,51,3.54627631238619e-05,53
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas,0.00334875326821521,38,3.52583289637994e-05,54
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Geodermatophilales;f__Geodermatophilaceae;g__Blastococcus,0.00168898504011145,58,3.34021014723635e-05,55
door,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium,0.00213135243062057,49,3.31713658819957e-05,56
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium,0.000819746106034262,105,2.89761436049527e-05,57
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Dermacoccaceae;g__Luteipulveratus,0.00153448394350567,68,2.42086346617445e-05,58
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia,0.000873348058221528,96,2.37360005994348e-05,59
door,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium,0.000831189661602546,101,2.29475034010758e-05,60
door,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylorubrum,0.00317381283243302,39,2.2918924643595e-05,61
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium,0.000744944484749536,110,2.21244111398251e-05,62
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter,0.000813083706253356,107,2.16475945701155e-05,63
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Geodermatophilales;f__Geodermatophilaceae;g__Modestobacter,0.00159754409418793,65,1.85961179796971e-05,64
door,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Bordetella,0.00135464335099241,74,1.77221653578257e-05,65
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia,0.00261503370845762,42,1.71292540522951e-05,66
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas,0.00134989512754294,75,1.68843278227929e-05,67
door,sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Planobacterium,0.00134280536836143,76,1.65166172030038e-05,68
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter,0.00223196511118437,48,1.59977827996619e-05,69
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella,0.00122442613623404,79,1.49472051433416e-05,70
door,sk__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Leishmania,0.00157661961114157,66,1.4898814138694e-05,71
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Dietziaceae;g__Dietzia,0.00087266938077563,97,1.40682773891951e-05,72
door,sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium,0.000631457271207815,120,1.36837562654637e-05,73
door,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium,0.00256977811196607,44,1.32696927325108e-05,74
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.000857783206501097,98,1.26340670290484e-05,75
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Priestia,0.000420484836338123,151,1.16030600352694e-05,76
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.000798647946168051,108,1.07167375480234e-05,77
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus,0.000684628064888243,115,1.04714537740494e-05,78
door,sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter,0.00100863906965346,88,1.03143575977244e-05,79
door,sk__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus,0.00185575887728838,54,9.95558275240079e-06,80
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides,0.00260456748855523,43,9.53790790306766e-06,81
door,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter,0.000827587075576669,102,8.67144683512111e-06,82
door,sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Cystobacter,0.000493742257549938,139,8.64922622150967e-06,83
door,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter,0.00153850402083026,67,8.29238723358309e-06,84
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella,0.00055225076683348,131,7.04241665836683e-06,85
door,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia,0.00130346689012189,77,6.34391564833045e-06,86
door,sk__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Thermothelomyces,0.00122387921830192,80,5.88950953781948e-06,87
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,0.000916531403500579,93,5.40991953313255e-06,88
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia,0.000624436652591971,122,5.29778384618885e-06,89
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter,0.000349588484675056,171,4.8991425397728e-06,90
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella,0.00039855474721661,158,4.88316380593558e-06,91
door,sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium,0.00063300698158747,119,4.87546502296665e-06,92
door,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,0.000665865493930299,117,4.82362856186352e-06,93
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter,0.00139783274138377,71,4.81806852581521e-06,94
door,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax,0.00148768996062015,69,4.59585894882405e-06,95
door,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Intrasporangiaceae;g__Arsenicicoccus,0.00121587981536603,81,4.45877526887541e-06,96
door,sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Melittangium,0.000353550086186353,168,4.30636725071044e-06,97
door,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia,0.00177697655653388,56,4.16848523564517e-06,98
door,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella,0.0003839563587422,162,4.12693421459614e-06,99
door,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas,0.00162201990990274,63,3.88828110842147e-06,100
handrail,sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Negativicoccus,0.21742290700641,1,0.0403645045641085,1
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium,0.106457180755067,2,0.0134742214164098,2
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium,0.0551574626549523,3,0.00809734114588885,3
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,0.0188439156845183,7,0.00510129252625117,4
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,0.0311680336795314,4,0.00266425800863923,5
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,0.018511827558915,8,0.00208128877615507,6
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,0.00886662873996497,17,0.00137037264889018,7
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Kocuria,0.0161602571127883,11,0.0013445143749004,8
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium,0.0179808853016139,9,0.00111442464836686,9
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus,0.00982886143702038,15,0.00099914898313432,10
handrail,sk__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus,0.00970946942785868,16,0.000974138242294395,11
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Micrococcus,0.0216622847469872,5,0.000965984550983424,12
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus,0.0172378898563368,10,0.00081574157536187,13
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas,0.00721803295090663,22,0.000761447096572736,14
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter,0.00460284088829939,33,0.000599478337183411,15
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Intrasporangiaceae;g__Janibacter,0.00728907694465595,21,0.000563737167677119,16
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium,0.0194677713523118,6,0.00046017558974536,17
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Dermacoccaceae;g__Dermacoccus,0.00519630540608477,27,0.000436668865524288,18
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium,0.00412824693413293,36,0.000360735514960478,19
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.0128692873517497,13,0.000353718723257686,20
handrail,sk__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella,0.00464771708683213,32,0.000330761598368711,21
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0.0135364244256614,12,0.00026490219355921,22
handrail,sk__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter,0.000687363384466857,134,0.000227053683333773,23
handrail,sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter,0.00542657568493449,26,0.000209688163767721,24
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.00164539611351332,70,0.000200888136244239,25
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium,0.00264839271378936,48,0.00019749385306611,26
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,0.00271431732719661,45,0.000186537654743185,27
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella,0.00788603775064173,18,0.000153435940750394,28
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella,0.00609340563218052,23,0.000152919870143877,29
handrail,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus,0.00755368153121829,19,0.000142417454392586,30
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,0.0128207770541955,14,0.000141298854931628,31
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus,0.00103901690939529,105,0.000131112134143304,32
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium,0.00508808438957306,29,0.00012602886979559,33
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia,0.0043718324506729,34,0.000123215189400443,34
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia,0.00577890791141103,24,0.00011173217747872,35
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus_Portiera,0.00045210025611486,176,0.000105043895428734,36
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium,0.00124975075521796,95,9.2604316054754e-05,37
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,0.00276578757042245,43,7.86066082537042e-05,38
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella,0.00122603682231861,97,7.35103275021626e-05,39
handrail,sk__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Leishmania,0.00226243050025253,54,5.62611957805803e-05,40
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces,0.00561411815580779,25,5.58293452434199e-05,41
handrail,sk__Bacteria;p__Cyanobacteria;c__;o__Chroococcidiopsidales;f__Chroococcidiopsidaceae;g__Chroococcidiopsis,0.00172579192369631,65,4.90988813730714e-05,42
handrail,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter,0.00165050693836875,69,4.67423343190086e-05,43
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter,0.00124704034782694,96,4.60813587280767e-05,44
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus,0.00753069979061802,20,4.52467627189355e-05,45
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc,0.00111625959707307,103,4.38748033201921e-05,46
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter,0.00319990966793217,38,4.20772092156142e-05,47
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus,0.000536156772932872,159,4.19383762077318e-05,48
handrail,sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium,0.000620445546477125,140,3.83914431754631e-05,49
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylorubrum,0.00467153003070002,31,3.45139637809986e-05,50
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Kytococcaceae;g__Kytococcus,0.00214399908045752,57,3.36042643225893e-05,51
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus,0.000860203620131542,110,3.35706481814442e-05,52
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Ornithinimicrobiaceae;g__Serinicoccus,0.00157677769865435,76,3.24184374255331e-05,53
handrail,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium,0.00129606795109746,92,3.05096974368248e-05,54
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides,0.00488069565740584,30,2.65535296913119e-05,55
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Geodermatophilales;f__Geodermatophilaceae;g__Geodermatophilus,0.00297113581356545,40,2.45168563278131e-05,56
handrail,sk__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Thermothelomyces,0.00250642461331697,51,2.31555801790271e-05,57
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella,0.00170214678095096,67,2.28250562591492e-05,58
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium,0.00220209783280937,55,2.27013383904462e-05,59
handrail,sk__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus,0.000358907537270357,206,2.02261610129695e-05,60
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria,0.00140237130413867,85,1.92684016468418e-05,61
handrail,sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium,0.00425794872987588,35,1.89564930020614e-05,62
handrail,sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas,0.00140399249022513,84,1.86991736062104e-05,63
handrail,sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,0.00147324962721938,81,1.59436177176421e-05,64
handrail,sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,0.00210143121925029,58,1.59174128514199e-05,65
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Geodermatophilales;f__Geodermatophilaceae;g__Modestobacter,0.00319482823376675,39,1.52442281856851e-05,66
handrail,sk__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium,0.00510982428359373,28,1.50866916731135e-05,67
